DateOfService,Program,CountOfServiceID
2016-01-21 00:00:00,Food Pantry,1
2016-04-05 00:00:00,HealthConnect,16
2019-11-13 00:00:00,PepAndPrep,2
2020-02-04 00:00:00,PepAndPrep,14
2017-07-25 00:00:00,Food Pantry,79
2020-01-13 00:00:00,Food Pantry,26
2016-03-08 00:00:00,ORP,7
2020-10-30 00:00:00,TPO,6
2022-02-16 00:00:00,ATI,6
2018-06-02 00:00:00,HealthConnect,12
2019-08-12 00:00:00,Buprenorphine,5
2018-01-26 00:00:00,Food Pantry,96
2019-10-03 00:00:00,Buprenorphine,1
2016-06-30 00:00:00,ORP,1
2016-12-29 00:00:00,HealthConnect,4
2018-01-30 00:00:00,DV,2
2019-06-19 00:00:00,HealthConnect,7
2020-07-20 00:00:00,DV,4
2018-12-04 00:00:00,HealthConnect,4
2019-07-31 00:00:00,Food Pantry,77
2021-07-09 00:00:00,DV,5
2022-01-18 00:00:00,Food Pantry,75
2022-05-10 00:00:00,ATI,14
2016-04-08 00:00:00,ORP,3
2018-04-19 00:00:00,Food Pantry,31
2018-04-23 00:00:00,DV,3
2020-03-06 00:00:00,PepAndPrep,2
2019-05-15 00:00:00,DV,2
2021-05-07 00:00:00,ATI,2
2021-06-28 00:00:00,Buprenorphine,1
2016-08-15 00:00:00,MHU,12
2022-06-03 00:00:00,HealthEquity,11
2016-05-02 00:00:00,Food Pantry,1
2017-11-04 00:00:00,Food Pantry,78
2022-08-25 00:00:00,HealthEquity,7
2019-08-06 00:00:00,DV,4
2019-10-25 00:00:00,PepAndPrep,4
2021-07-29 00:00:00,ATI,2
2022-02-09 00:00:00,HealthEquity,6
2016-09-13 00:00:00,TCE,21
2016-11-26 00:00:00,HealthConnect,9
2019-05-17 00:00:00,HealthConnect,10
2020-11-16 00:00:00,DV,1
2021-10-27 00:00:00,Food Pantry,197
2022-07-18 00:00:00,ATI,2
2021-04-06 00:00:00,Buprenorphine,2
2022-10-09 00:00:00,ClubConnect,6
2018-05-08 00:00:00,Food Pantry,130
2022-05-03 00:00:00,HealthEquity,4
2016-06-02 00:00:00,Food Pantry,3
2019-11-18 00:00:00,HealthConnect,4
2016-07-19 00:00:00,ORP,2
2016-02-09 00:00:00,Food Pantry,5
2019-04-01 00:00:00,Buprenorphine,11
2022-09-08 00:00:00,ClubConnect,6
2016-03-02 00:00:00,MHU,12
2018-08-21 00:00:00,MHU,2
2020-02-01 00:00:00,Food Pantry,104
2016-08-25 00:00:00,TCE,4
2017-05-11 00:00:00,HealthConnect,6
2021-11-15 00:00:00,Food Pantry,50
2016-10-26 00:00:00,HealthConnect,20
2018-04-10 00:00:00,MHU,27
2019-04-16 00:00:00,HealthConnect,13
2021-02-26 00:00:00,DV,4
2022-05-31 00:00:00,Food Pantry,81
2019-03-01 00:00:00,Buprenorphine,3
2022-09-13 00:00:00,HealthEquity,23
2018-02-14 00:00:00,Food Pantry,62
2016-03-11 00:00:00,Food Pantry,40
2017-01-17 00:00:00,HealthConnect,11
2018-08-30 00:00:00,Food Pantry,3
2019-08-19 00:00:00,Food Pantry,41
2022-12-05 00:00:00,HealthEquity,2
2020-03-03 00:00:00,Food Pantry,126
2022-11-22 00:00:00,DV,13
2022-02-07 00:00:00,Hotspotting,2
2021-08-24 00:00:00,Food Pantry,209
2022-08-23 00:00:00,Hotspotting,1
2017-04-12 00:00:00,MHU,56
2022-12-12 00:00:00,ClubConnect,1
2016-04-12 00:00:00,HealthConnect,14
2018-08-08 00:00:00,DV,14
2018-10-01 00:00:00,HealthConnect,3
2021-10-01 00:00:00,Buprenorphine,4
2017-04-28 00:00:00,Food Pantry,121
2017-12-29 00:00:00,MHU,17
2022-09-02 00:00:00,DV,3
2020-10-05 00:00:00,Food Pantry,85
2022-10-28 00:00:00,HealthEquity,9
2016-04-15 00:00:00,ORP,5
2016-04-02 00:00:00,TCE,1
2018-04-25 00:00:00,HealthConnect,19
2017-01-04 00:00:00,Food Pantry,93
2019-12-07 00:00:00,HealthConnect,32
2020-04-10 00:00:00,Buprenorphine,1
2020-08-24 00:00:00,PepAndPrep,21
2019-05-08 00:00:00,DV,3
2020-04-30 00:00:00,HealthConnect,11
2019-01-10 00:00:00,Food Pantry,7
2021-05-08 00:00:00,TPO,11
2021-12-04 00:00:00,Food Pantry,183
2022-02-02 00:00:00,HealthEquity,21
2019-01-14 00:00:00,DV,12
2020-01-28 00:00:00,PepAndPrep,2
2021-12-08 00:00:00,DV,3
2022-01-04 00:00:00,Buprenorphine,7
2022-06-24 00:00:00,ATI,3
2018-03-05 00:00:00,Food Pantry,53
2021-01-27 00:00:00,Food Pantry,245
2018-03-09 00:00:00,DV,1
2020-08-27 00:00:00,DV,12
2016-02-27 00:00:00,HealthConnect,18
2016-07-27 00:00:00,MHU,7
2021-08-16 00:00:00,DV,6
2016-01-11 00:00:00,ORP,4
2016-06-01 00:00:00,HealthConnect,21
2016-10-01 00:00:00,Food Pantry,120
2017-08-09 00:00:00,HealthConnect,2
2019-12-30 00:00:00,Buprenorphine,6
2017-09-18 00:00:00,MHU,18
2020-03-10 00:00:00,Food Pantry,141
2020-06-24 00:00:00,DV,15
2022-09-01 00:00:00,ClubConnect,10
2022-03-17 00:00:00,Hotspotting,2
2021-03-19 00:00:00,TPO,8
2016-06-09 00:00:00,Food Pantry,1
2019-05-04 00:00:00,Food Pantry,90
2020-03-11 00:00:00,HealthConnect,22
2021-06-07 00:00:00,ATI,1
2022-10-11 00:00:00,Food Pantry,87
2016-04-18 00:00:00,Food Pantry,1
2017-02-24 00:00:00,HealthConnect,16
2018-10-07 00:00:00,Food Pantry,1
2019-08-15 00:00:00,HealthConnect,8
2021-07-08 00:00:00,HealthEquity,20
2016-02-11 00:00:00,META,4
2018-06-19 00:00:00,DV,3
2021-05-13 00:00:00,DV,2
2022-03-16 00:00:00,Food Pantry,206
2022-10-12 00:00:00,Hotspotting,1
2018-06-15 00:00:00,Food Pantry,72
2016-09-23 00:00:00,HealthConnect,6
2017-02-21 00:00:00,MHU,30
2021-01-19 00:00:00,DV,6
2021-09-24 00:00:00,Buprenorphine,2
2022-09-27 00:00:00,ATI,2
2017-08-08 00:00:00,Food Pantry,70
2016-08-30 00:00:00,TCE,11
2017-01-11 00:00:00,Food Pantry,103
2019-07-02 00:00:00,Food Pantry,83
2018-06-14 00:00:00,HealthConnect,1
2022-12-09 00:00:00,Food Pantry,198
2019-08-20 00:00:00,DV,2
2022-07-14 00:00:00,DV,4
2020-01-30 00:00:00,PepAndPrep,6
2020-12-30 00:00:00,Buprenorphine,3
2022-02-01 00:00:00,Food Pantry,145
2020-06-19 00:00:00,HealthConnect,15
2016-08-06 00:00:00,HealthConnect,26
2020-07-08 00:00:00,DV,4
2021-05-01 00:00:00,TPO,29
2018-03-12 00:00:00,Food Pantry,40
2019-12-09 00:00:00,PepAndPrep,1
2020-08-30 00:00:00,Food Pantry,1
2018-12-25 00:00:00,Buprenorphine,1
2016-04-13 00:00:00,ORP,12
2016-11-29 00:00:00,Food Pantry,3
2019-08-13 00:00:00,HealthConnect,16
2020-03-16 00:00:00,DV,10
2016-02-03 00:00:00,TCE,16
2017-11-18 00:00:00,Food Pantry,281
2019-08-17 00:00:00,PepAndPrep,9
2020-05-08 00:00:00,Food Pantry,547
2017-10-31 00:00:00,MHU,9
2018-01-03 00:00:00,MHU,23
2019-01-09 00:00:00,HealthConnect,17
2020-03-17 00:00:00,Food Pantry,144
2020-05-28 00:00:00,Buprenorphine,8
2020-05-05 00:00:00,DV,1
2022-10-24 00:00:00,DV,3
2016-06-16 00:00:00,Food Pantry,13
2022-05-14 00:00:00,Food Pantry,104
2022-08-30 00:00:00,HealthEquity,2
2020-04-15 00:00:00,Buprenorphine,2
2020-08-26 00:00:00,PepAndPrep,4
2019-01-17 00:00:00,Food Pantry,8
2021-07-07 00:00:00,Food Pantry,161
2016-04-26 00:00:00,HealthConnect,14
2018-04-30 00:00:00,DV,1
2021-09-17 00:00:00,Buprenorphine,2
2018-06-22 00:00:00,Food Pantry,89
2017-04-15 00:00:00,HealthConnect,28
2020-03-09 00:00:00,HealthConnect,1
2022-10-04 00:00:00,ATI,2
2017-08-15 00:00:00,Food Pantry,93
2020-02-03 00:00:00,Food Pantry,1
2021-01-22 00:00:00,Food Pantry,345
2021-07-01 00:00:00,HealthEquity,22
2017-07-21 00:00:00,MHU,42
2022-09-03 00:00:00,ClubConnect,2
2019-12-12 00:00:00,DV,3
2021-10-01 00:00:00,ATI,4
2016-07-11 00:00:00,TCE,40
2019-01-28 00:00:00,DV,11
2016-09-26 00:00:00,Food Pantry,1
2019-08-21 00:00:00,Food Pantry,85
2019-12-05 00:00:00,DV,3
2022-05-25 00:00:00,DV,7
2018-08-03 00:00:00,HealthConnect,21
2019-06-07 00:00:00,MHU,4
2021-03-26 00:00:00,DV,1
2018-07-31 00:00:00,MHU,42
2022-03-23 00:00:00,Food Pantry,219
2022-07-07 00:00:00,DV,6
2020-11-10 00:00:00,Buprenorphine,7
2017-03-01 00:00:00,HealthConnect,19
2020-05-19 00:00:00,DV,2
2022-05-13 00:00:00,HealthEquity,13
2016-11-04 00:00:00,MHU,17
2022-10-14 00:00:00,Hotspotting,2
2022-03-16 00:00:00,ATI,3
2016-01-27 00:00:00,TCE,28
2017-11-25 00:00:00,Food Pantry,43
2020-10-19 00:00:00,Food Pantry,72
2017-09-11 00:00:00,MHU,39
2019-10-02 00:00:00,HealthConnect,42
2020-07-01 00:00:00,DV,6
2022-12-20 00:00:00,DV,6
2017-01-18 00:00:00,Food Pantry,123
2022-07-22 00:00:00,ATI,4
2017-01-01 00:00:00,Food Pantry,1
2018-04-25 00:00:00,MHU,34
2020-06-10 00:00:00,Food Pantry,403
2020-07-09 00:00:00,DV,10
2021-09-14 00:00:00,ATI,3
2022-12-28 00:00:00,DV,3
2016-07-28 00:00:00,TCE,7
2016-09-09 00:00:00,Food Pantry,91
2017-05-09 00:00:00,HealthConnect,4
2018-05-22 00:00:00,DV,14
2020-04-02 00:00:00,HealthConnect,19
2019-03-29 00:00:00,DV,4
2019-06-24 00:00:00,MHU,8
2019-12-27 00:00:00,Food Pantry,99
2016-01-15 00:00:00,MHU,18
2020-12-22 00:00:00,DV,7
2021-06-24 00:00:00,Buprenorphine,3
2018-09-15 00:00:00,Food Pantry,71
2019-05-15 00:00:00,HealthConnect,10
2021-08-09 00:00:00,Food Pantry,56
2016-06-23 00:00:00,HealthConnect,4
2016-11-21 00:00:00,MHU,9
2017-11-08 00:00:00,Food Pantry,52
2020-10-02 00:00:00,Food Pantry,464
2019-06-19 00:00:00,Buprenorphine,6
2021-12-07 00:00:00,Buprenorphine,5
2022-07-28 00:00:00,HealthEquity,14
2019-12-13 00:00:00,DV,3
2022-04-11 00:00:00,ATI,6
2020-10-19 00:00:00,DV,8
2016-01-14 00:00:00,ORP,4
2017-01-27 00:00:00,HealthConnect,11
2017-05-26 00:00:00,Food Pantry,148
2017-12-01 00:00:00,MHU,52
2019-11-14 00:00:00,Food Pantry,5
2022-09-09 00:00:00,HealthEquity,8
2022-10-08 00:00:00,Food Pantry,119
2022-07-15 00:00:00,DV,4
2016-07-19 00:00:00,Food Pantry,2
2019-01-07 00:00:00,Food Pantry,33
2020-07-06 00:00:00,HealthConnect,1
2020-08-27 00:00:00,PepAndPrep,6
2021-09-07 00:00:00,DV,3
2019-12-10 00:00:00,HealthConnect,9
2019-02-02 00:00:00,HealthConnect,8
2019-06-01 00:00:00,Food Pantry,102
2021-11-19 00:00:00,Food Pantry,282
2020-12-17 00:00:00,TPO,1
2016-04-19 00:00:00,MHU,1
2020-10-08 00:00:00,Buprenorphine,5
2019-02-25 00:00:00,Buprenorphine,9
2018-07-25 00:00:00,Food Pantry,132
2021-01-12 00:00:00,Food Pantry,209
2016-08-11 00:00:00,MHU,17
2020-05-27 00:00:00,DV,6
2017-12-07 00:00:00,DV,1
2019-02-07 00:00:00,DV,17
2016-09-16 00:00:00,Food Pantry,90
2020-01-14 00:00:00,Buprenorphine,1
2022-11-08 00:00:00,DV,3
2017-10-03 00:00:00,MHU,33
2017-12-02 00:00:00,HealthConnect,10
2018-04-02 00:00:00,DV,4
2019-04-19 00:00:00,Food Pantry,71
2021-10-07 00:00:00,Food Pantry,18
2020-05-26 00:00:00,PepAndPrep,3
2020-11-20 00:00:00,Buprenorphine,8
2018-09-22 00:00:00,Food Pantry,73
2020-11-02 00:00:00,DV,6
2021-08-16 00:00:00,Food Pantry,48
2017-04-20 00:00:00,MHU,1
2018-12-28 00:00:00,Buprenorphine,9
2021-06-17 00:00:00,Buprenorphine,3
2022-10-04 00:00:00,Hotspotting,1
2016-01-08 00:00:00,MHU,9
2017-01-13 00:00:00,HealthConnect,24
2017-11-15 00:00:00,Food Pantry,117
2020-05-05 00:00:00,Food Pantry,396
2022-09-19 00:00:00,ATI,8
2021-04-24 00:00:00,Food Pantry,222
2017-03-08 00:00:00,MHU,29
2018-11-15 00:00:00,Buprenorphine,1
2021-07-16 00:00:00,HealthEquity,43
2021-11-12 00:00:00,ATI,4
2017-07-24 00:00:00,Food Pantry,20
2020-06-17 00:00:00,Food Pantry,415
2022-12-06 00:00:00,Food Pantry,122
2019-05-20 00:00:00,DV,7
2022-04-13 00:00:00,DV,8
2018-04-30 00:00:00,MHU,37
2018-06-29 00:00:00,HealthConnect,6
2016-02-20 00:00:00,Food Pantry,111
2020-02-14 00:00:00,PepAndPrep,9
2020-08-10 00:00:00,Buprenorphine,7
2018-03-07 00:00:00,HealthConnect,2
2020-08-25 00:00:00,HealthConnect,7
2018-07-13 00:00:00,DV,5
2016-08-04 00:00:00,MHU,19
2017-08-10 00:00:00,HealthConnect,4
2022-09-02 00:00:00,HealthEquity,8
2021-01-19 00:00:00,Food Pantry,87
2021-02-12 00:00:00,DV,4
2022-01-12 00:00:00,Buprenorphine,2
2022-02-21 00:00:00,ClubConnect,1
2022-06-09 00:00:00,ATI,9
2016-04-29 00:00:00,HealthConnect,26
2017-04-20 00:00:00,Food Pantry,32
2016-01-12 00:00:00,orp,5
2020-04-07 00:00:00,DV,3
2019-06-12 00:00:00,Buprenorphine,2
2021-08-02 00:00:00,ATI,5
2022-12-29 00:00:00,ClubConnect,1
2018-12-19 00:00:00,DV,7
2020-03-02 00:00:00,Food Pantry,38
2019-10-05 00:00:00,HealthConnect,25
2020-01-07 00:00:00,Buprenorphine,1
2020-11-13 00:00:00,Buprenorphine,10
2016-06-01 00:00:00,Food Pantry,61
2019-04-26 00:00:00,Food Pantry,68
2021-10-19 00:00:00,HealthEquity,3
2019-01-31 00:00:00,DV,21
2021-07-21 00:00:00,DV,7
2022-10-03 00:00:00,Food Pantry,46
2016-01-09 00:00:00,META,1
2020-09-10 00:00:00,PepAndPrep,1
2017-08-17 00:00:00,HealthConnect,3
2020-07-11 00:00:00,HealthConnect,1
2019-10-23 00:00:00,PepAndPrep,2
2017-06-26 00:00:00,HealthConnect,2
2021-05-01 00:00:00,Food Pantry,176
2016-03-15 00:00:00,HealthConnect,12
2017-07-31 00:00:00,Food Pantry,45
2020-06-24 00:00:00,Food Pantry,284
2022-11-08 00:00:00,ATI,5
2017-03-04 00:00:00,HealthConnect,1
2019-08-23 00:00:00,HealthConnect,13
2017-03-01 00:00:00,MHU,16
2016-09-23 00:00:00,Food Pantry,96
2020-05-22 00:00:00,DV,3
2016-08-12 00:00:00,META,1
2019-01-19 00:00:00,HealthConnect,31
2016-02-27 00:00:00,Food Pantry,87
2016-07-26 00:00:00,TCE,20
2017-02-15 00:00:00,Food Pantry,101
2018-04-23 00:00:00,MHU,60
2019-08-06 00:00:00,Food Pantry,70
2022-06-30 00:00:00,Food Pantry,3
2019-09-04 00:00:00,DV,2
2020-08-03 00:00:00,Buprenorphine,2
2021-06-10 00:00:00,Buprenorphine,3
2016-07-28 00:00:00,MHU,11
2018-01-17 00:00:00,MHU,38
2018-03-17 00:00:00,Food Pantry,74
2019-01-23 00:00:00,HealthConnect,9
2020-09-04 00:00:00,Food Pantry,382
2021-05-20 00:00:00,DV,2
2022-03-09 00:00:00,Food Pantry,188
2022-06-29 00:00:00,ATI,9
2020-11-24 00:00:00,Buprenorphine,2
2020-01-16 00:00:00,PepAndPrep,1
2018-06-08 00:00:00,Food Pantry,106
2019-02-21 00:00:00,DV,14
2021-08-11 00:00:00,DV,2
2020-03-30 00:00:00,HealthConnect,1
2022-09-10 00:00:00,Food Pantry,142
2022-04-14 00:00:00,HealthEquity,5
2016-06-21 00:00:00,Food Pantry,1
2018-11-19 00:00:00,Buprenorphine,2
2017-03-17 00:00:00,PepAndPrep,1
2017-10-07 00:00:00,MHU,1
2020-06-13 00:00:00,Food Pantry,207
2021-09-17 00:00:00,ATI,7
2021-12-21 00:00:00,HealthEquity,35
2016-07-25 00:00:00,TCE,19
2018-10-19 00:00:00,Buprenorphine,5
2018-06-27 00:00:00,Food Pantry,114
2017-03-24 00:00:00,MHU,12
2020-08-14 00:00:00,Buprenorphine,1
2016-04-04 00:00:00,MHU,19
2018-07-05 00:00:00,HealthConnect,12
2022-06-19 00:00:00,Food Pantry,1
2016-05-03 00:00:00,TCE,46
2020-01-07 00:00:00,HealthConnect,18
2022-09-14 00:00:00,DV,4
2016-03-30 00:00:00,Food Pantry,83
2018-09-18 00:00:00,Food Pantry,60
2016-01-23 00:00:00,META,1
2019-06-21 00:00:00,MHU,6
2018-07-28 00:00:00,Food Pantry,100
2019-06-05 00:00:00,HealthConnect,12
2021-01-15 00:00:00,Food Pantry,323
2016-07-06 00:00:00,TCE,27
2018-06-16 00:00:00,HealthConnect,20
2022-07-20 00:00:00,Food Pantry,165
2022-11-03 00:00:00,DV,5
2020-07-14 00:00:00,Buprenorphine,6
2018-04-05 00:00:00,Food Pantry,1
2020-09-23 00:00:00,Food Pantry,291
2018-10-19 00:00:00,Food Pantry,108
2018-10-11 00:00:00,DV,14
2016-04-14 00:00:00,TCE,31
2022-03-28 00:00:00,Food Pantry,45
2022-07-12 00:00:00,DV,3
2019-08-27 00:00:00,HealthConnect,27
2020-11-05 00:00:00,Buprenorphine,6
2020-10-28 00:00:00,DV,4
2016-11-01 00:00:00,Food Pantry,4
2018-07-09 00:00:00,Buprenorphine,3
2016-08-26 00:00:00,META,1
2019-04-26 00:00:00,DV,3
2016-01-22 00:00:00,TCE,37
2020-10-24 00:00:00,Food Pantry,335
2022-10-03 00:00:00,DV,1
2017-09-06 00:00:00,MHU,39
2020-07-06 00:00:00,DV,13
2017-12-01 00:00:00,HealthConnect,30
2017-01-23 00:00:00,Food Pantry,1
2019-01-02 00:00:00,DV,6
2019-03-11 00:00:00,MHU,42
2019-07-18 00:00:00,DV,8
2020-07-02 00:00:00,Food Pantry,25
2022-01-21 00:00:00,HealthEquity,1
2016-01-23 00:00:00,Food Pantry,1
2022-02-26 00:00:00,HealthEquity,3
2016-05-27 00:00:00,HealthConnect,19
2017-07-27 00:00:00,Food Pantry,1
2019-02-04 00:00:00,DV,9
2020-01-15 00:00:00,Food Pantry,126
2017-11-29 00:00:00,HealthConnect,17
2021-04-20 00:00:00,ATI,1
2016-09-01 00:00:00,MHU,21
2016-08-18 00:00:00,HealthConnect,1
2021-07-19 00:00:00,Food Pantry,50
2022-09-22 00:00:00,ClubConnect,3
2016-02-17 00:00:00,MHU,11
2018-08-07 00:00:00,MHU,14
2020-10-30 00:00:00,DV,1
2021-07-15 00:00:00,Buprenorphine,3
2018-02-20 00:00:00,HealthConnect,12
2017-10-18 00:00:00,Food Pantry,84
2019-08-02 00:00:00,Food Pantry,74
2020-10-16 00:00:00,TPO,3
2016-06-10 00:00:00,MHU,8
2022-07-01 00:00:00,ATI,2
2022-12-03 00:00:00,HealthEquity,15
2019-07-10 00:00:00,Buprenorphine,8
2022-05-20 00:00:00,HealthEquity,12
2017-09-07 00:00:00,HealthConnect,5
2020-02-26 00:00:00,HealthConnect,18
2022-07-26 00:00:00,DV,4
2016-03-10 00:00:00,META,6
2019-10-24 00:00:00,Food Pantry,16
2018-05-16 00:00:00,MHU,46
2021-01-21 00:00:00,DV,6
2022-08-11 00:00:00,HealthEquity,8
2022-09-22 00:00:00,ATI,3
2021-04-27 00:00:00,Food Pantry,222
2021-06-03 00:00:00,DV,3
2017-08-19 00:00:00,HealthConnect,10
2018-05-22 00:00:00,Food Pantry,64
2019-07-08 00:00:00,MHU,10
2016-01-29 00:00:00,MHU,12
2018-07-19 00:00:00,MHU,1
2021-10-29 00:00:00,Food Pantry,221
2019-10-01 00:00:00,Buprenorphine,6
2021-02-09 00:00:00,DV,6
2019-03-07 00:00:00,DV,6
2017-04-27 00:00:00,HealthConnect,1
2019-10-16 00:00:00,HealthConnect,25
2016-02-23 00:00:00,Food Pantry,2
2020-12-19 00:00:00,TPO,14
2017-12-07 00:00:00,Food Pantry,5
2019-10-08 00:00:00,PepAndPrep,3
2020-05-27 00:00:00,Food Pantry,543
2018-02-03 00:00:00,MHU,3
2018-11-13 00:00:00,DV,18
2021-05-03 00:00:00,DV,6
2021-11-29 00:00:00,Food Pantry,45
2022-03-21 00:00:00,ATI,5
2016-11-09 00:00:00,HealthConnect,21
2021-03-04 00:00:00,Buprenorphine,4
2019-05-03 00:00:00,HealthConnect,4
2022-06-20 00:00:00,HealthEquity,8
2018-02-28 00:00:00,Food Pantry,91
2019-05-29 00:00:00,DV,12
2021-08-07 00:00:00,Food Pantry,201
2020-12-11 00:00:00,Buprenorphine,11
2016-08-01 00:00:00,MHU,24
2019-11-16 00:00:00,HealthConnect,32
2022-02-20 00:00:00,Food Pantry,1
2019-02-27 00:00:00,Buprenorphine,1
2016-01-06 00:00:00,META,7
2020-07-08 00:00:00,HealthConnect,1
2020-03-05 00:00:00,Food Pantry,11
2020-06-19 00:00:00,DV,1
2020-09-10 00:00:00,DV,10
2021-06-09 00:00:00,ATI,1
2022-03-31 00:00:00,HealthEquity,19
2016-07-13 00:00:00,MHU,8
2016-06-04 00:00:00,Food Pantry,7
2016-03-29 00:00:00,META,1
2018-10-02 00:00:00,Food Pantry,79
2020-01-24 00:00:00,HealthConnect,32
2016-02-06 00:00:00,META,10
2018-06-14 00:00:00,DV,10
2022-03-11 00:00:00,Food Pantry,332
2019-09-12 00:00:00,Buprenorphine,6
2022-04-28 00:00:00,ATI,3
2020-06-27 00:00:00,Food Pantry,292
2016-03-31 00:00:00,TCE,3
2016-06-23 00:00:00,Food Pantry,11
2019-05-10 00:00:00,DV,5
2020-12-11 00:00:00,PepAndPrep,1
2022-10-25 00:00:00,Food Pantry,152
2016-04-20 00:00:00,ORP,7
2016-03-01 00:00:00,Food Pantry,3
2016-04-02 00:00:00,MHU,1
2017-11-17 00:00:00,HealthConnect,10
2019-01-24 00:00:00,Food Pantry,6
2019-02-25 00:00:00,MHU,22
2020-08-19 00:00:00,PepAndPrep,14
2022-07-03 00:00:00,Food Pantry,1
2018-07-03 00:00:00,DV,2
2022-10-11 00:00:00,ATI,2
2020-11-30 00:00:00,TPO,1
2022-08-23 00:00:00,HealthEquity,10
2016-06-15 00:00:00,HealthConnect,5
2020-01-23 00:00:00,PepAndPrep,7
2021-02-02 00:00:00,DV,3
2016-08-23 00:00:00,TCE,6
2020-03-24 00:00:00,Food Pantry,203
2016-02-22 00:00:00,HealthConnect,31
2017-06-01 00:00:00,MHU,2
2019-01-16 00:00:00,HealthConnect,18
2021-08-12 00:00:00,ATI,1
2022-12-19 00:00:00,ClubConnect,2
2018-08-10 00:00:00,HealthConnect,21
2021-06-16 00:00:00,ATI,2
2022-05-18 00:00:00,DV,9
2020-11-03 00:00:00,Buprenorphine,11
2016-11-15 00:00:00,Food Pantry,8
2018-07-24 00:00:00,MHU,46
2019-05-06 00:00:00,Food Pantry,28
2022-03-30 00:00:00,Food Pantry,165
2018-04-18 00:00:00,HealthConnect,17
2016-01-09 00:00:00,Food Pantry,142
2018-06-29 00:00:00,Food Pantry,73
2019-05-31 00:00:00,MHU,1
2020-03-27 00:00:00,PepAndPrep,1
2018-06-11 00:00:00,MHU,54
2021-12-06 00:00:00,Food Pantry,30
2021-09-10 00:00:00,Buprenorphine,1
2017-12-02 00:00:00,Food Pantry,51
2021-05-11 00:00:00,Food Pantry,196
2022-03-24 00:00:00,HealthEquity,1
2016-10-28 00:00:00,MHU,10
2016-06-10 00:00:00,HealthConnect,22
2022-05-05 00:00:00,ATI,7
2018-01-14 00:00:00,Food Pantry,1
2017-12-27 00:00:00,MHU,30
2019-09-05 00:00:00,Buprenorphine,4
2020-08-20 00:00:00,TPO,1
2016-02-16 00:00:00,ORP,7
2017-03-09 00:00:00,Food Pantry,2
2019-08-28 00:00:00,Food Pantry,109
2022-01-11 00:00:00,ATI,7
2016-08-12 00:00:00,Food Pantry,76
2019-01-31 00:00:00,Food Pantry,5
2017-11-07 00:00:00,MHU,39
2018-11-13 00:00:00,HealthConnect,12
2022-07-10 00:00:00,Food Pantry,1
2016-06-09 00:00:00,ORP,1
2019-03-21 00:00:00,DV,9
2020-02-18 00:00:00,Buprenorphine,5
2020-06-30 00:00:00,PepAndPrep,2
2016-04-20 00:00:00,Food Pantry,100
2016-07-18 00:00:00,MHU,12
2019-03-15 00:00:00,Food Pantry,65
2021-09-02 00:00:00,Food Pantry,34
2018-05-14 00:00:00,DV,4
2017-01-21 00:00:00,PepAndPrep,1
2018-01-06 00:00:00,HealthConnect,6
2019-05-03 00:00:00,DV,2
2022-01-25 00:00:00,Food Pantry,182
2022-11-30 00:00:00,ATI,10
2016-02-29 00:00:00,HealthConnect,18
2019-12-04 00:00:00,PepAndPrep,3
2020-12-14 00:00:00,DV,6
2018-04-26 00:00:00,Food Pantry,11
2021-03-20 00:00:00,Food Pantry,234
2019-10-16 00:00:00,DV,3
2022-08-08 00:00:00,ATI,9
2022-09-09 00:00:00,DV,7
2017-06-19 00:00:00,Food Pantry,8
2019-03-07 00:00:00,HealthConnect,1
2020-05-13 00:00:00,Food Pantry,477
2020-04-01 00:00:00,Buprenorphine,1
2021-08-27 00:00:00,HealthEquity,27
2016-11-22 00:00:00,Food Pantry,2
2018-06-04 00:00:00,MHU,42
2019-10-09 00:00:00,DV,3
2019-11-08 00:00:00,Buprenorphine,2
2021-08-05 00:00:00,ATI,2
2016-01-16 00:00:00,Food Pantry,80
2018-09-29 00:00:00,HealthConnect,16
2019-06-25 00:00:00,Food Pantry,58
2020-09-14 00:00:00,Buprenorphine,9
2021-02-05 00:00:00,Food Pantry,266
2018-06-07 00:00:00,HealthConnect,28
2018-08-18 00:00:00,Food Pantry,58
2017-11-10 00:00:00,HealthConnect,14
2016-07-30 00:00:00,HealthConnect,8
2018-01-25 00:00:00,DV,5
2021-06-30 00:00:00,Food Pantry,201
2016-09-08 00:00:00,MHU,9
2016-02-23 00:00:00,ORP,2
2019-07-17 00:00:00,Buprenorphine,12
2022-01-18 00:00:00,ATI,7
2017-09-29 00:00:00,Food Pantry,104
2016-03-24 00:00:00,TCE,16
2019-05-17 00:00:00,DV,7
2020-08-23 00:00:00,Food Pantry,3
2019-08-06 00:00:00,HealthConnect,16
2020-03-23 00:00:00,DV,5
2022-03-17 00:00:00,HealthEquity,6
2022-03-02 00:00:00,ATI,3
2018-11-20 00:00:00,HealthConnect,10
2016-04-27 00:00:00,Food Pantry,104
2018-01-13 00:00:00,HealthConnect,12
2020-06-04 00:00:00,Buprenorphine,4
2016-02-20 00:00:00,META,4
2020-09-02 00:00:00,PepAndPrep,5
2022-08-29 00:00:00,Food Pantry,27
2022-12-13 00:00:00,DV,7
2018-05-07 00:00:00,DV,4
2019-01-02 00:00:00,HealthConnect,8
2017-09-21 00:00:00,HealthConnect,12
2018-11-28 00:00:00,Food Pantry,67
2019-03-14 00:00:00,DV,14
2021-10-22 00:00:00,Food Pantry,244
2017-07-31 00:00:00,HealthConnect,11
